Source Name	Comment[ENA_SAMPLE]	Comment[ENA_ALIAS]	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[genotype]	Characteristics[developmental stage]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[organism part]	Term Source REF	Term Accession Number	Characteristics[age]	Unit[time unit]	Characteristics[initial time point]	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Comment[RIBOSOMAL_RNA_TREATMENTS]	Extract Name	Comment[library_name]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Protocol REF	Performer	Assay Name	Technology Type	Comment[technical replicate group]	Comment[ENA_EXPERIMENT]	Comment[INSTRUMENT_MODEL]	Comment[DATE_FIRST_PUBLIC]	Scan Name	Comment[ENA_RUN]	Comment[LINK_TO_PROTOCOLS]	Comment[Center]	Comment[FASTQ_URI]	Factor Value[developmental stage]	Term Source REF	Term Accession Number	Factor Value[sex]	Factor Value[organism part]	Term Source REF	Term Accession Number
SRS266277	SRS266277	Caenorhabditis elegans N2 early embryo EE_50-450 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	410-560	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-450 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 450 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-450  Local library name: N2_EE_50-450  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266277 extract_PAIRED	N2_EE_50-450	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100002	sequencing assay	70	SRX100002	Illumina HiSeq 2000	08/10/2011	SRR351035_1	SRR351035	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351035/SRR351035_1.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266277	SRS266277	Caenorhabditis elegans N2 early embryo EE_50-450 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	410-560	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-450 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 450 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-450  Local library name: N2_EE_50-450  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266277 extract_PAIRED	N2_EE_50-450	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100002	sequencing assay	70	SRX100002	Illumina HiSeq 2000	08/10/2011	SRR351035_2	SRR351035	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351035/SRR351035_2.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_PAIRED	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100003	sequencing assay	71	SRX100003	Illumina HiSeq 2000	08/10/2011	SRR351036_1	SRR351036	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351036/SRR351036_1.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_PAIRED	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100003	sequencing assay	71	SRX100003	Illumina HiSeq 2000	08/10/2011	SRR351036_2	SRR351036	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351036/SRR351036_2.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_PAIRED	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100003	sequencing assay	71	SRX100003	Illumina HiSeq 2000	08/10/2011	SRR351037_1	SRR351037	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351037/SRR351037_1.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_PAIRED	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100003	sequencing assay	71	SRX100003	Illumina HiSeq 2000	08/10/2011	SRR351037_2	SRR351037	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351037/SRR351037_2.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_SINGLE	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	SINGLE	P-MTAB-40471	UWGS-RW	SRX100005	sequencing assay	71	SRX100005	Illumina HiSeq 2000	08/10/2011	SRR351038	SRR351038	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351038/SRR351038.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_SINGLE	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	SINGLE	P-MTAB-40471	UWGS-RW	SRX100004	sequencing assay	71	SRX100004	Illumina HiSeq 2000	08/10/2011	SRR351039	SRR351039	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351039/SRR351039.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_PAIRED	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX103673	sequencing assay	71	SRX103673	Illumina HiSeq 2000	01/11/2011	SRR359091_1	SRR359091	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR359/SRR359091/SRR359091_1.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266278	SRS266278	Caenorhabditis elegans N2 early embryo EE_50-510 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833	470-620	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-510 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 510 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-510  Local library name: N2_EE_50-510  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266278 extract_PAIRED	N2_EE_50-510	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX103673	sequencing assay	71	SRX103673	Illumina HiSeq 2000	01/11/2011	SRR359091_2	SRR359091	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR359/SRR359091/SRR359091_2.fastq.gz	elongating embryo Ce	WBls	WBls:0000015	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266279	SRS266279	Caenorhabditis elegans N2 early embryo EE_50-720 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833	680-830	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-720 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 720 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-720  Local library name: N2_EE_50-720  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266279 extract_PAIRED	N2_EE_50-720	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100006	sequencing assay	72	SRX100006	Illumina HiSeq 2000	08/10/2011	SRR351040_1	SRR351040	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351040/SRR351040_1.fastq.gz	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266279	SRS266279	Caenorhabditis elegans N2 early embryo EE_50-720 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833	680-830	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-720 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 720 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-720  Local library name: N2_EE_50-720  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266279 extract_PAIRED	N2_EE_50-720	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100006	sequencing assay	72	SRX100006	Illumina HiSeq 2000	08/10/2011	SRR351040_2	SRR351040	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351040/SRR351040_2.fastq.gz	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266279	SRS266279	Caenorhabditis elegans N2 early embryo EE_50-720 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833	680-830	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-720 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 720 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-720  Local library name: N2_EE_50-720  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266279 extract_PAIRED	N2_EE_50-720	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100006	sequencing assay	72	SRX100006	Illumina HiSeq 2000	08/10/2011	SRR351041_1	SRR351041	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351041/SRR351041_1.fastq.gz	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266279	SRS266279	Caenorhabditis elegans N2 early embryo EE_50-720 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833	680-830	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-720 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 720 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-720  Local library name: N2_EE_50-720  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266279 extract_PAIRED	N2_EE_50-720	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100006	sequencing assay	72	SRX100006	Illumina HiSeq 2000	08/10/2011	SRR351041_2	SRR351041	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/SRR351041/SRR351041_2.fastq.gz	fully-elongated embryo Ce	WBls	WBls:0000021	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266880	SRS266880	Caenorhabditis elegans N2 early embryo EE_50-300 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	late cleavage stage embryo Ce	WBls	WBls:0000014	hermaphrodite	organism	WBbt	WBbt:0007833	260-410	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-300 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 300 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-300  Local library name: N2_EE_50-300  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266880 extract_PAIRED	N2_EE_50-300	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100819	sequencing assay	75	SRX100819	Illumina HiSeq 2000	13/10/2011	SRR352279_1	SRR352279	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/SRR352279/SRR352279_1.fastq.gz	late cleavage stage embryo Ce	WBls	WBls:0000014	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266880	SRS266880	Caenorhabditis elegans N2 early embryo EE_50-300 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	late cleavage stage embryo Ce	WBls	WBls:0000014	hermaphrodite	organism	WBbt	WBbt:0007833	260-410	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-300 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 300 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-300  Local library name: N2_EE_50-300  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266880 extract_PAIRED	N2_EE_50-300	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100819	sequencing assay	75	SRX100819	Illumina HiSeq 2000	13/10/2011	SRR352279_2	SRR352279	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/SRR352279/SRR352279_2.fastq.gz	late cleavage stage embryo Ce	WBls	WBls:0000014	hermaphrodite	organism	WBbt	WBbt:0007833
SRS266880	SRS266880	Caenorhabditis elegans N2 early embryo EE_50-300 RNA library	Caenorhabditis elegans	NCBI Taxonomy	6239	N2	wild type genotype	late cleavage stage embryo Ce	WBls	WBls:0000014	hermaphrodite	organism	WBbt	WBbt:0007833	260-410	minute	cleavage of the egg cell	Illumina sequencing of C. elegans N2 early embryo EE_50-300 polyA+ RNAseq random  fragment library  Make eggs, hatch in the absence of food to get them all in L1 arrest, add food  and wait 50 hours. Eggs are then harvested from the adults -- just a few have  an egg or two. Then the eggs are incubated for 300 minutes.  This sample is one of a series of developmental timepoints for N2_EE_50 samples.   This sample is available through the modENCODE DCC (www.modencode.org) as: N2_EE_50-300  Local library name: N2_EE_50-300  Quality values are ASCII encoded Phred + 33.	P-MTAB-40464	P-MTAB-40465	P-MTAB-40466	P-MTAB-40468	  	SRS266880 extract_PAIRED	N2_EE_50-300	cDNA	TRANSCRIPTOMIC	EST	PAIRED	P-MTAB-40471	UWGS-RW	SRX100819	sequencing assay	75	SRX100819	Illumina HiSeq 2000	13/10/2011	SRR352280_1	SRR352280	  	UWGS-RW	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/SRR352280/SRR352280_1.fastq.gz	late cleavage stage embryo Ce	WBls	WBls:0000014	hermaphrodite	organism	WBbt	WBbt:0007833
